country_code,country,croissance_population,food_proportion_animal_protein,food_protein_g_capita_day,food_supply_kcal_capita_day,animals_proportion_poultry_protein,poultry_balance_commerciale_tonnes,poultry_food_supply_tonnes,poultry_food_proportion_import,taux_urbanisation,political_stability,gdp_per_capita_usd,income_variability,doing_business_score
207,Suriname,0.1110064464339835,0.45090562440419446,62.94,2753.0,0.37315010570824525,-21000.0,19000.0,1.105263157894737,0.6574224941939766,0.13,9484.37987,1.8525245187068653,53.63
208,Tadjikistan,0.24341826675487477,0.33554188357785136,63.39,2201.0,0.04090267983074753,-20000.0,21000.0,0.9523809523809523,0.2671867244637286,-1.18,1040.1558009999999,1.7264879600181735,61.81
209,Eswatini,0.16927106324122332,0.30005120327700974,58.589999999999996,2329.0,0.12229806598407282,-2000.0,8000.0,0.25,0.2096863753051619,-0.43,3587.005168,1.5457277801631601,64.22
210,Suède,0.07415860854286627,0.6575380616412922,107.72,3178.0,0.10136947621064521,-57000.0,159000.0,0.4591194968553459,0.8512167186136769,1.13,60254.372213,0.3775959723096287,85.41
211,Suisse,0.11530352954987144,0.64213579716373,93.08000000000001,3391.0,0.11142713735987954,-52000.0,132000.0,0.42424242424242425,0.7328901908523568,1.4,84659.015399,1.1206133883810085,79.18
213,Turkménistan,0.15261501874782102,0.41933701657458566,90.5,2840.0,0.03399209486166008,-1000.0,20000.0,0.05,0.4818931262773056,0.25,7304.420525,0.28169014084507044,
214,"Chine, Taiwan Province de",0.04633301979015991,0.4846222420325384,89.74000000000001,2998.0,0.2458036330190848,-109000.0,750000.0,0.15466666666666667,0.7600404852505959,0.87,,0.533689126084056,83.56
215,République-Unie de Tanzanie,0.36306487009958155,0.17650112476206953,57.790000000000006,2209.0,0.0607843137254902,-2000.0,90000.0,0.022222222222222223,0.29370726842908773,-0.16,898.349499,1.448619284744228,47.16
216,Thaïlande,0.055582304514764314,0.4081800262812089,60.88,2784.0,0.1806841046277666,525000.0,917000.0,0.011995637949836423,0.4714636771915088,-1.31,6168.401573,0.8620689655172413,80.78
217,Togo,0.30632983894167776,0.15119585214918882,59.79,2454.0,0.24668141592920356,-13000.0,45000.0,0.28888888888888886,0.37728150200739813,-0.35,613.440163,0.24449877750611246,55.26
220,Trinité-et-Tobago,0.04999486002124498,0.5172165566886623,83.35,3052.0,0.40988169798190677,-24000.0,78000.0,0.32051282051282054,0.08620669194391538,0.09,19713.288184999998,1.5399737876802098,58.02
221,Oman,0.556010154050615,0.5177337110481586,88.25,3143.0,0.23615670825125848,-108000.0,114000.0,1.0350877192982457,0.750657756297284,0.46,21227.224673,0.8272351256761057,73.19
222,Tunisie,0.1081403240628116,0.2877865692838304,98.58,3348.0,0.24074726824109974,0.0,203000.0,0.009852216748768473,0.6634709263866966,-0.9,4199.193217,0.4778972520908005,67.73
223,Turquie,0.1468020294767396,0.33583055863854977,108.12,3705.0,0.17433213990636187,365000.0,1407000.0,0.0,0.7155427147700263,-1.25,12542.93076,0.2699055330634278,74.11
225,Émirats arabes unis,1.4068483874105673,0.39854726177960437,104.63,3280.0,0.33213429256594723,-330000.0,384000.0,0.9765625,0.8818752017346151,0.89,43315.138419,1.8597560975609757,77.78
226,Ouganda,0.41047811778633614,0.23519362186788156,52.68,2129.0,0.04116222760290557,0.0,57000.0,0.0,0.15447284778080342,-0.84,684.7052570000001,1.0803193987787694,60.63
229,Royaume-Uni,0.08494241595810093,0.5646739657009979,103.21000000000001,3424.0,0.21928620452985587,-429000.0,2000000.0,0.406,0.8018063118037422,0.49,42597.737474,0.3212616822429907,86.09
230,Ukraine,-0.05180212363625236,0.4869104039720153,88.62,3137.0,0.18980301274623407,72000.0,1096000.0,0.06751824817518248,0.6946258831581895,-0.78,4063.1044409999995,2.1676761236850495,69.03
231,États-Unis d'Amérique,0.0879538702147904,0.6367369285518751,109.59,3681.0,0.25709372312983664,3985000.0,16006000.0,0.0063101336998625515,0.8244002576740079,0.64,53194.611837000004,1.1409942950285248,86.19
233,Burkina Faso,0.3491295393200633,0.13945578231292519,79.38,2720.0,0.06865401987353206,0.0,38000.0,0.0,0.2795860976599924,-0.76,699.781484,1.1764705882352942,58.9
234,Uruguay,0.024767585879036158,0.584162700129814,92.44,3051.0,0.15333333333333332,9000.0,94000.0,0.0425531914893617,0.9495634542789697,0.8,16881.202977,0.39331366764995085,68.17
235,Ouzbékistan,0.16217453066141285,0.3498741459906508,83.43,2760.0,0.021582733812949638,-21000.0,54000.0,0.3888888888888889,0.3490678498350452,-0.54,1921.762314,0.6521739130434783,68.2
236,Venezuela (République bolivarienne du),0.17199764362271486,0.5221202574989727,73.00999999999999,2631.0,0.3669989506820567,-279000.0,1194000.0,0.23366834170854273,0.8915034470784338,-1.08,12248.175454,4.066894716837704,24.03
237,Viet Nam,0.10574393026355233,0.380514705882353,81.6,2745.0,0.13011272141706925,-500000.0,1133000.0,0.44130626654898497,0.32373164469389815,0.25,1871.3254940000002,0.32786885245901637,63.52
238,Éthiopie,0.30798174444315674,0.127317880794702,60.4,2131.0,0.02860858257477243,0.0,62000.0,0.0,0.18436109817535512,-1.41,490.495538,0.328484279680901,54.65
244,Samoa,0.07370737692922513,0.6273822050742429,85.53,2959.0,0.4023481177786061,-13000.0,12000.0,1.0833333333333333,0.19400598667414565,0.99,4217.831676,1.3518080432578574,64.69
249,Yémen,0.3141613905107603,0.2354937224295894,58.940000000000005,2223.0,0.27521613832853026,-109000.0,262000.0,0.41603053435114506,0.3192089933806745,-2.37,1358.885271,0.5398110661268556,43.11
251,Zambie,0.32667056791534654,0.16714958348424486,55.22,1930.0,0.12026002166847238,-2000.0,48000.0,0.041666666666666664,0.38403156822877793,0.44,1850.80391,1.5025906735751295,66.95
255,Belgique,0.07030211635783412,0.5835341365461848,99.6,3733.0,0.07501720578114247,246000.0,135000.0,1.8666666666666667,0.9736343376575304,0.94,46713.438406,0.18751674256630058,83.73
256,Luxembourg,0.21773800528478393,0.6332982086406744,113.88,3539.0,0.10607321131447588,-9000.0,11000.0,0.9090909090909091,0.8720996620288184,1.34,113341.23746300001,0.11302627860977678,78.97
272,Serbie,-0.03992791883668756,0.48570733487410284,82.21000000000001,2729.0,0.09040821437515652,-8000.0,101000.0,0.1188118811881188,0.5903713083148782,-0.08,6351.678982,0.622938805423232,77.34
273,Monténégro,0.0021109891286457128,0.5631301864905862,112.07,3491.0,0.08730787513864681,-7000.0,10000.0,0.7,0.6306295387932271,0.5,7119.391447,1.0312231452305929,76.63
276,Soudan,0.2975022620954768,0.41295432046386654,70.71,2336.0,0.01541095890410959,-2000.0,48000.0,0.041666666666666664,0.34471457982620207,-2.19,1734.3774260000002,,50.09
