contract_id,dateref,category_name,somme_signaux,variation_42_standard,cluster,top_cluster
35,2015-11-04,STIR,-138,-0.28685028164552423,9,False
35,1999-09-08,STIR,237,-0.3339551156265205,4,False
23,2008-09-10,Energy,-110,-0.2904482850612003,0,False
13,2011-11-18,LTIR,404,0.1297671583440427,1,False
58,2007-12-31,Index,379,-0.3140877468738861,4,False
40,2000-02-14,STIR,-345,0.06857632471004885,2,False
23,2003-01-23,Energy,187,-0.009579753707200005,0,False
21,2007-03-30,Metals,-45,0.2281344233295841,6,False
61,1990-10-25,Energy,0,-0.21608274170667927,0,False
16,2004-07-06,LTIR,-213,0.4322602667668761,7,False
7,1999-09-23,Currencies,450,0.42260103601723575,8,False
40,1991-11-11,STIR,446,-0.11213667004997856,1,False
32,2017-08-03,STIR,-28,-0.4218862815408869,5,False
19,2010-07-15,Metals,383,0.4308879134753408,8,False
24,1997-06-04,Energy,59,0.5824669992146184,6,False
52,1998-01-15,Index,314,1.1391535382107465,3,True
52,2011-08-18,Index,123,0.2479317915377803,6,False
16,2003-05-29,LTIR,388,-0.8338545119874975,4,False
30,2018-12-24,STIR,397,0.1622048127339185,1,False
11,2019-03-28,LTIR,141,0.31800100670219544,6,False
39,2013-02-20,STIR,20,0.1570500047437517,0,False
23,2015-08-21,Energy,-237,-0.4128312452854364,9,False
34,2019-08-22,STIR,305,-0.16941654600364128,4,False
6,2014-06-09,Currencies,-45,0.1139637085230158,0,False
12,2009-04-02,LTIR,245,-0.4338630509129064,4,False
15,2007-06-25,LTIR,-234,0.5313916125023589,7,False
22,2000-01-20,Energy,419,0.2444603559958646,1,False
15,2011-09-07,LTIR,415,0.08867433047627844,1,False
48,2005-10-26,Index,439,0.5983567240631881,8,False
44,2018-07-12,Index,218,-0.28479626520533463,4,False
12,2000-01-17,LTIR,-81,0.5268988917284999,6,False
32,2007-07-17,STIR,-428,0.4395589031505941,7,False
36,2004-02-05,STIR,434,-0.07494385278861779,1,False
24,2013-06-19,Energy,11,0.2396358800866589,6,False
56,2000-06-13,Index,63,-0.2470013823876287,0,False
52,1998-11-05,Index,152,0.5910933486778295,6,False
38,1998-09-30,STIR,3,0.4329812502921032,6,False
91,2015-07-20,Metals,-323,0.0035632887840467632,2,False
6,1991-06-17,Currencies,-156,0.3142359439091504,6,False
61,2002-05-22,Energy,38,-0.02760351897115057,0,False
6,2006-02-09,Currencies,-367,-0.05348754687766809,2,False
26,2001-08-08,Energy,103,-0.34372461889782346,5,False
37,2009-09-10,STIR,447,0.0,1,False
50,2004-01-21,Index,388,-0.5589465655478174,4,False
36,1996-09-23,STIR,315,-0.12210282682166622,1,False
39,1995-08-16,STIR,413,0.39494485432470655,8,False
36,2016-11-08,STIR,-416,-0.1090242716991997,2,False
5,2008-01-18,Currencies,73,0.18074488290932936,6,False
37,1993-03-08,STIR,166,-0.5413950595682457,5,False
4,2013-09-19,Currencies,358,-0.030529251259178762,1,False
61,2008-06-24,Energy,419,-0.5325234377064839,4,False
9,1994-04-19,LTIR,157,-0.576981576842135,5,False
59,2006-04-19,Index,425,-0.3538164297852108,4,False
16,1999-07-14,LTIR,-288,-0.3020012563253386,9,False
61,2017-11-03,Energy,334,0.4653257885951812,8,False
61,2017-02-24,Energy,379,-0.3882238269081341,4,False
40,2005-10-25,STIR,155,0.19552065422649328,6,False
31,1990-08-21,STIR,0,0.15787974024684875,0,False
20,2010-07-27,Metals,278,1.1392273010532874,3,True
33,2016-03-11,STIR,253,0.35461337105712304,8,False
39,2009-06-30,STIR,408,0.5051048221433446,8,False
23,1994-05-24,Energy,-56,-0.24492068012330634,0,False
50,2004-12-03,Index,332,-0.4740887190645014,4,False
52,2009-02-23,Index,-314,0.3526939238369894,7,False
59,2017-01-25,Index,418,0.4553108585678455,8,False
38,2007-10-10,STIR,-188,0.2605302676563484,2,False
36,2012-04-10,STIR,-50,0.038880013038234136,0,False
34,1992-03-18,STIR,296,0.8268052830672575,3,True
39,2007-04-23,STIR,-397,-0.8809255017845015,9,False
36,2006-03-17,STIR,96,0.10090355886698504,0,False
37,2010-03-15,STIR,337,-0.06347662280127339,1,False
29,2014-08-19,STIR,399,0.22751910376180434,1,False
91,2012-07-27,Metals,-364,0.4021513424129567,7,False
39,1990-10-09,STIR,0,0.4395349639423083,6,False
49,2015-07-22,Index,263,-0.3443142434085338,4,False
12,2008-11-14,LTIR,182,0.6093670785612574,6,False
32,1994-09-27,STIR,90,-0.479980136875168,5,False
18,2007-10-08,LTIR,234,0.4955065008414894,8,False
48,2009-02-25,Index,-341,0.3209700588568167,7,False
31,2011-12-07,STIR,33,0.5526471823147595,6,False
7,1997-04-18,Currencies,450,0.4694178630508281,8,False
92,2003-03-25,Metals,413,0.08126586219259242,1,False
44,1997-06-05,Index,427,0.8487758371456211,3,True
40,1994-05-06,STIR,95,-0.10474093008597482,0,False
37,2009-09-22,STIR,447,-0.2454037756582181,4,False
13,2006-02-27,LTIR,-291,-0.4886814805936925,9,False
9,2014-04-04,LTIR,405,0.744686805144435,8,False
36,2016-11-21,STIR,-419,-0.3148029378972902,9,False
18,1996-08-26,LTIR,406,1.019580062350338,3,True
43,2018-03-21,Index,75,0.4725583658968732,6,False
33,1992-09-28,STIR,450,-0.5397097021117078,4,False
6,2002-06-26,Currencies,7,-0.025214609256746068,0,False
38,1998-05-07,STIR,-196,-0.7756602075358427,9,False
40,2004-04-30,STIR,-212,-0.2336441623040917,9,False
59,1993-12-09,Index,385,0.2022913054668812,1,False
58,2016-10-26,Index,360,-0.6321715124339145,4,False
1,2013-05-03,Currencies,244,-0.8251294397222171,5,False
1,2008-01-17,Currencies,266,0.30962610292716203,8,False
49,2007-09-20,Index,273,-0.3894231375225685,4,False
16,1990-10-26,LTIR,0,0.5777318573975586,6,False
14,1991-09-17,LTIR,0,1.188127102977551,3,True
61,2004-11-11,Energy,401,-0.0390076572995735,1,False
4,2014-03-21,Currencies,375,-0.19880758045016733,4,False
55,2019-01-03,Index,16,0.48805639322148703,6,False
